0.000000000000000000e+00,1.418546351886958590e+01
2.000400080016003206e-03,1.418547604473883261e+01
4.000800160032006413e-03,1.418548857041303179e+01
6.001200240048009185e-03,1.418550109591347486e+01
8.001600320064012825e-03,1.418551362121639947e+01
1.000200040008001647e-02,1.418552614633869702e+01
1.200240048009601837e-02,1.418553867126252932e+01
1.400280056011202201e-02,1.418555119601371572e+01
1.600320064012802565e-02,1.418556372058023918e+01
1.800360072014402929e-02,1.418557624495980285e+01
2.000400080016003293e-02,1.418558876915080980e+01
2.200440088017603657e-02,1.418560129315831730e+01
2.400480096019203674e-02,1.418561381698301460e+01
2.600520104020804038e-02,1.418562634062825722e+01
2.800560112022404402e-02,1.418563886408778707e+01
3.000600120024004766e-02,1.418565138736093445e+01
3.200640128025605130e-02,1.418566391046042874e+01
3.400680136027205147e-02,1.418567643337254403e+01
3.600720144028805858e-02,1.418568895609626601e+01
3.800760152030405875e-02,1.418570147864528508e+01
4.000800160032006586e-02,1.418571400101282087e+01
4.200840168033606603e-02,1.418572652320132477e+01
4.400880176035207314e-02,1.418573904520497209e+01
4.600920184036807331e-02,1.418575156702843998e+01
4.800960192038407348e-02,1.418576408866511329e+01
5.001000200040008059e-02,1.418577661013127234e+01
5.201040208041608076e-02,1.418578913141567810e+01
5.401080216043208787e-02,1.418580165252632064e+01
5.601120224044808804e-02,1.418581417345534845e+01
5.801160232046409515e-02,1.418582669420197817e+01
6.001200240048009532e-02,1.418583921476913723e+01
6.201240248049610243e-02,1.418585173515997511e+01
6.401280256051210260e-02,1.418586425538025253e+01
6.601320264052810971e-02,1.418587677541384551e+01
6.801360272054410294e-02,1.418588929527808951e+01
7.001400280056011005e-02,1.418590181495697244e+01
7.201440288057611716e-02,1.418591433446444761e+01
7.401480296059212427e-02,1.418592685379982754e+01
7.601520304060811750e-02,1.418593937294835072e+01
7.801560312062412461e-02,1.418595189193006689e+01
8.001600320064013172e-02,1.418596441073821524e+01
8.201640328065612495e-02,1.418597692936605803e+01
8.401680336067213206e-02,1.418598944782180205e+01
8.601720344068813917e-02,1.418600196609723163e+01
8.801760352070414628e-02,1.418601448421575206e+01
9.001800360072013951e-02,1.418602700214352019e+01
9.201840368073614662e-02,1.418603951990868595e+01
9.401880376075215373e-02,1.418605203748879262e+01
9.601920384076814696e-02,1.418606455490448859e+01
9.801960392078415407e-02,1.418607707215178237e+01
1.000200040008001612e-01,1.418608958922405172e+01
1.020204040808161683e-01,1.418610210611667100e+01
1.040208041608321615e-01,1.418611462285738689e+01
1.060212042408481686e-01,1.418612713940752101e+01
1.080216043208641757e-01,1.418613965579007008e+01
1.100220044008801829e-01,1.418615217200767020e+01
1.120224044808961761e-01,1.418616468805562825e+01
1.140228045609121832e-01,1.418617720392839132e+01
1.160232046409281903e-01,1.418618971963852182e+01
1.180236047209441835e-01,1.418620223518087364e+01
1.200240048009601906e-01,1.418621475054941250e+01
1.220244048809761978e-01,1.418622726574408333e+01
1.240248049609922049e-01,1.418623978077143377e+01
1.260252050410081981e-01,1.418625229564223034e+01
1.280256051210242052e-01,1.418626481033519404e+01
1.300260052010402123e-01,1.418627732486486792e+01
1.320264052810562194e-01,1.418628983922785913e+01
1.340268053610722265e-01,1.418630235342554258e+01
1.360272054410882059e-01,1.418631486745421100e+01
1.380276055211042130e-01,1.418632738132499505e+01
1.400280056011202201e-01,1.418633989501718773e+01
1.420284056811362272e-01,1.418635240854354684e+01
1.440288057611522343e-01,1.418636492191736664e+01
1.460292058411682414e-01,1.418637743511832383e+01
1.480296059211842485e-01,1.418638994815075449e+01
1.500300060012002279e-01,1.418640246102822111e+01
1.520304060812162350e-01,1.418641497373488747e+01
1.540308061612322421e-01,1.418642748627705430e+01
1.560312062412482492e-01,1.418643999866880456e+01
1.580316063212642563e-01,1.418645251088522130e+01
1.600320064012802634e-01,1.418646502295193024e+01
1.620324064812962706e-01,1.418647753483518770e+01
1.640328065613122499e-01,1.418649004657379642e+01
1.660332066413282570e-01,1.418650255814701922e+01
1.680336067213442641e-01,1.418651506955363395e+01
1.700340068013602712e-01,1.418652758080263609e+01
1.720344068813762783e-01,1.418654009189594589e+01
1.740348069613922855e-01,1.418655260281576780e+01
1.760352070414082926e-01,1.418656511359527173e+01
1.780356071214242719e-01,1.418657762419880441e+01
1.800360072014402790e-01,1.418659013464685792e+01
1.820364072814562861e-01,1.418660264493414047e+01
1.840368073614722932e-01,1.418661515506731696e+01
1.860372074414883004e-01,1.418662766504477091e+01
1.880376075215043075e-01,1.418664017485154005e+01
1.900380076015203146e-01,1.418665268450822836e+01
1.920384076815362939e-01,1.418666519400952275e+01
1.940388077615523010e-01,1.418667770335169465e+01
1.960392078415683081e-01,1.418669021253938567e+01
1.980396079215843153e-01,1.418670272156998280e+01
2.000400080016003224e-01,1.418671523044114657e+01
2.020404080816163295e-01,1.418672773914815011e+01
2.040408081616323366e-01,1.418674024770979969e+01
2.060412082416483437e-01,1.418675275611328779e+01
2.080416083216643230e-01,1.418676526435694818e+01
2.100420084016803302e-01,1.418677777245582128e+01
2.120424084816963373e-01,1.418679028040482315e+01
2.140428085617123444e-01,1.418680278818832008e+01
2.160432086417283515e-01,1.418681529582139156e+01
2.180436087217443586e-01,1.418682780329617898e+01
2.200440088017603657e-01,1.418684031061967232e+01
2.220444088817763451e-01,1.418685281779435670e+01
2.240448089617923522e-01,1.418686532481301654e+01
2.260452090418083593e-01,1.418687783168267025e+01
2.280456091218243664e-01,1.418689033840011504e+01
2.300460092018403735e-01,1.418690284496161702e+01
2.320464092818563806e-01,1.418691535137545401e+01
